Volume,Chapter,Vol_Chap,Section,Designation,Ancient_Author,Descriptive_Title,Text
01,01,01.01,Royal Letters,SAA 01 011,Sargon to Mannu-ki-Adad,Building a Private Army (ABL 0304),awātu[word]N šarru[king]N ana[to]PRP Mannu-ki-Adad[1]PN līm[thousand]NU meʾatu[(one)-hundred]NU ṣābu[people]N dannu[strong]AJ līm[thousand]NU šunu[they]IP napištu[throat]N ina[in]PRP muhhu[skull]N ahāmiš[one-another]PRP ammar[as-much-as]REL mītu[dead]AJ v[ištu]from libbu[interior]N mītu[dead]AJ u[and]CNJ ammar[as-much-as]REL balṭu[living]AJ balṭu[living]AJ ana[to]PRP zūku[infantry]N ša[of]DET ēkallu[palace]N tadnu[given]AJ piqittu[allocation]N ina[in]PRP pānu[front]N paqdu[entrusted]AJ atta[you]IP atā[why?]QP našû[lift]V annû[this]DP ana[to]PRP raksu[recruit]N annû[this]DP ana[to]PRP māru[son]N damqu[good]AJ annû[this]DP ana[to]PRP ša-pēthalli[rider]N ana[to]PRP kiṣru[knot]N ša[of]DET ramānu[self]N târu[turn]V v[išti]with libbu[interior]N lā[not]MOD dabābu[speak]V mā[saying]PRP kī[like]PRP našû[lift]V rēšu[head]N alāku[go]V mā[saying]PRP pānu[front]N ina[in]PRP bītu[house]N mannu[who?]QP šakānu[put]V ūma[today]AV annûri[now]AV šapāru[send]V mādu[many]AJ v[ištu]from libbu[interior]N ana[to]PRP imittu[right-side]N šumēlu[left-side]N memēni[somebody]XP ana[to]PRP šipirtu[message]N šapāru[send]V bīt[where]SBJ šunu[they]IP rēšu[head]N našû[lift]V pānātu[front]N ša-rēši[eunuch]N lū[may]MOD qurbu[near]AJ annûri[now]AV ša-rēši[eunuch]N šapāru[send]V aširtu[check]N šakānu[put]V
01,01,01.01,Royal Letters,SAA 01 012,Sargon,The Story of Bel-nuri the Amiable (ABL 1042),mā[saying]PRP ina[in]PRP muhhu[skull]N nasāhu[tear-out]V ša[of]DET bītu[house]N abu[father]N dabābu[speak]V Bel-nuri[1]PN annû[this]DP ina[in]PRP lišānu[tongue]N lā[not]MOD atta[you]IP našû[lift]V kī[like]PRP kunukku[seal]N ina[in]PRP labiānu[neck(‑tendons)]N karāru[put-(down)]V v[ištu]from muhhu[skull]N annû[this]DP v[ištu]from pānu[front]N rabû[big-one]N bītūtu[of-the-house]N petû[open]V našû[lift]V ina[in]PRP qabaltu[middle]N Arrapha[1]GN ina[in]PRP bītu[house]N ašābu[sit-(down)]V kayyamānu[permanent]AJ karṣu[slander]N ša[of]DET Arraphaya[1]EN ina[in]PRP pānu[front]N akālu[eat]V māru[son]N Arrapha[1]GN ina[in]PRP pû[mouth]N patru[sword]N šakānu[put]V ina[in]PRP dāt[behind]PRP v[ištu]from Arrapha[1]GN nasāhu[tear-out]V ina[in]PRP Lubda[1]GN paqādu[entrust]V šina[they-(f.)]IP šina[they-(f.)]IP dullu[trouble]N lā[not]MOD šanû[do-twice]V Bel-nuri[1]PN lā[not]MOD ša[of]DET eqlu[field]N damqu[good]AJ šū[he]IP u[and]CNJ lā[not]MOD ina[in]PRP bītu[house]N kāṣiru[tailor]N ša[of]DET bītu[house]N bēlu[lord]N šū[he]IP lā[not]MOD qabû[say]V nuk[saying]PRP ina[in]PRP libbu[interior]N râmu[love]V ina[in]PRP libbu[interior]N mīnu[what?]QP lā[not]MOD râmu[love]V ša[that]REL ana[to]PRP Bel-nuri[1]PN râmu[love]V ša[that]REL kī[like]PRP kunukku[seal]N annû[this]DP birti[between]PRP īnu[eye]N madādu[measure-(out)]V izuzzu[stand]V ana[to]PRP mazzizu[standing]N pānu[front]N ahu[arm]N
01,01,01.01,Royal Letters,SAA 01 013,Sargon,Pitching Camp on the Elamite Border (CT 53 076),mā[saying]PRP mā[saying]PRP v[išti]with emūqu[strength]N mā[saying]PRP alāku[go]V ina[in]PRP nērebu[entrance]N ša[of]DET Urammu[1]GN madaktu[(military)-camp]N šakānu[put]V ūma[today]AV annûri[now]AV šapāru[send]V awātu[word]N annû[this]DP kī[like]PRP ša[that]REL qabû[say]V adanniš[very-much]AV tarṣu[correct]AJ attunu[you-(pl.)]IP wadû[know]V kī[like]PRP nērebu[entrance]N annû[this]DP ša[that]REL Urammu[1]GN ana[to]PRP etēqu[proceed]V adanniš[very-much]AV marṣu[sick]AJ emūqu[strength]N Elamaya[Elamite]EN bašû[exist]V ša[of]DET hūlu[way]N ša[of]DET hūlu[way]N lā[not]MOD emūqu[strength]N ina[in]PRP muhhu[skull]N lā[not]MOD alāku[go]V lā[not]MOD palhu[fearful]AJ ina[in]PRP Urammu[1]GN bīt[where]SBJ madaktu[(military)-camp]N šakānu[put]V madbaru[steppe]N šūtu[he]IP ana[to]PRP šakānu[put]V ša[of]DET madaktu[(military)-camp]N adanniš[very-much]AV ṭābu[good]AJ ana[to]PRP dayyaltu[(hunting)-foray]N adanniš[very-much]AV ṭābu[good]AJ šammu[plant(s)]N ina[in]PRP libbu[interior]N mādu[many]AJ u[and]CNJ manāhtu[resting-place]N mādu[many]AJ ina[in]PRP libbu[interior]N Sumurzu[1]GN u[and]CNJ qurbu[near]AJ attunu[you-(pl.)]IP ina[in]PRP ilu[god]N ana[to]PRP dâku[kill]V ṭēmu[(fore)thought]N ša[of]DET nakru[enemy]N harāṣu[break-off]V alāku[go]V qabû[say]V annû[this]DP parriṣu[criminal]N šumma[if]MOD qātā-[in-person]AV ina[in]PRP muhhu[skull]N alāku[go]V u[and]CNJ šumma[if]MOD māru[son]N šipru[sending]N šapāru[send]V lū[may]MOD lā[not]MOD erēbu[enter]V ina[in]PRP qannu[fringe]N madaktu[(military)-camp]N išti[with]PRP dabābu[speak]V attunu[you-(pl.)]IP wadû[know]V kī[like]PRP parriṣu[criminal]N šūtu[he]IP manû[count]V šumma[if]MOD tēgirtu[negotiation?]N memēni[somebody]XP ša[that]REL ina[in]PRP qaqqaru[ground]N Banitu[1]DN ina[in]PRP muhhu[skull]N
01,01,01.01,Royal Letters,SAA 01 014,Sargon,Campaigning in Ellipi (CT 53 823),ana[to]PRP maṣṣartu[observation]N lā[not]MOD šâṭu[despise]V maṣṣartu[observation]N lū[may]MOD dannu[strong]AJ laššu[(there)-is-not]V niqittu[anxiety]N v[ištu]from pānu[front]N lū[may]MOD laššu[(there)-is-not]V dullu[trouble]N epēšu[do]V ummiānu[scholar]N têrtu[instruction]N qabû[say]V šumma[if]MOD Aššur[1]DN ilu[god]N ina[in]PRP pānātu[front]N alāku[go]V eṣemtu[unit]N ina[in]PRP issurri[perhaps]AV ummiānu[scholar]N adi[until]PRP libbu[interior]N Marubištu[1]GN Aššur-reši-išši[1]PN ša-qurbūti[close-follower]N rabiu[big-one]N ša[of]DET Bit-Barru[1]GN kusāpu[bread]N v[išti]with ahāmiš[one-another]PRP akālu[eat]V kāsu[cup]N ina[in]PRP pānātu[front]N Kibabiše[1]PN šatû[drink]V dabābu[speak]V mā[saying]PRP kī[like]PRP idu[arm]N dalāhu[disturb]V akī[as]PRP annû[this]DP rabiu[big-one]N ina[in]PRP muhhu[skull]N šakānu[put]V u[and]CNJ ina[in]PRP dāt[behind]PRP adi[until]PRP bītu[house]N anāku[I]IP alāku[go]V ūma[today]AV u[and]CNJ ina[in]PRP muhhu[skull]N wabālu[bring]V ūma[today]AV annûri[now]AV šapāru[send]V ša[of]DET Ašpa-bara[1]PN ša[of]DET ašābu[sit-(down)]V ina[in]PRP muhhu[skull]N šapāru[send]V kī[like]PRP adû[(treaty-)oath]N išti[with]PRP šakānu[put]V u[and]CNJ ina[in]PRP dāt[behind]PRP rēʾû[shepherd]N u[and]CNJ ša[that]REL šapāru[send]V mā[saying]PRP meʾatu[(one)-hundred]NU kurummatu[ration]N ina[in]PRP libbu[interior]N sūtu[unit]N tabāku[pour-(out)]V ina[in]PRP libbu[interior]N sūtu[unit]N ša[of]DET qû[unit]N tabāku[pour-(out)]V kurummatu[ration]N basi[soon]AV kurummatu[ration]N ina[in]PRP pānu[front]N lū[may]MOD
01,01,01.01,Royal Letters,SAA 01 015,Sargon,Bring Your Tribute! (CT 53 311),Gambulu[1]GN maddattu[payment]N sahāru[go-around]V ša[of]DET mātu[land]N annû[this]DP ina[in]PRP muhhu[skull]N lā[not]MOD wabālu[bring]V ūma[today]AV annûri[now]AV šapāru[send]V ana[to]PRP nišu[people]N lā[not]MOD maddattu[payment]N našû[lift]V alāku[go]V ina[in]PRP muhhu[skull]N maddattu[payment]N ša[of]DET Ellipi[1]GN šapāru[send]V maddattu[payment]N ina[in]PRP muhhu[skull]N Humbe[1]PN ša[that]REL ina[in]PRP egertu[inscribed-tablet]N pānû[previous]AJ
01,01,01.01,Royal Letters,SAA 01 016,Sargon,Ašpabara Appointed King of Ellipi (ABL 1469),mā[saying]PRP mā[saying]PRP šumma[if]MOD šumma[if]MOD šapāru[send]V ana[to]PRP bēlu[lord]N ālūtu[of-the-city]N ana[to]PRP ramû[slacken]V ūma[today]AV annûri[now]AV šapāru[send]V kī[like]PRP Ašpa-bara[1]PN ana[to]PRP bēlu[lord]N ālūtu[of-the-city]N paqādu[entrust]V u[and]CNJ Lutu[1]PN nišu[people]N memēni[somebody]XP lā[not]MOD epēšu[do]V ammar[as-much-as]REL ūmu[day]N našû[lifted]AJ šalāmu[be(come)-healthy]V
01,01,01.01,Royal Letters,SAA 01 017,Sargon,Contacts With Elam (CT 53 642),ina[in]PRP pānu[front]N lā[not]MOD hurri[ever-(after)]AV amāru[see]V annîša[here]AV māru[son]N šipru[sending]N ša[of]DET Elamaya[Elamite]EN ana[to]PRP epēšu[do]V Lutu[1]PN šapāru[send]V memēni[somebody]XP wabālu[bring]V ištēn[one]NU eqlu[field]N
01,01,01.01,Royal Letters,SAA 01 018,Sargon,Military Moves in Babylonia (ABL 1292),ṭābu[good]AJ ana[to]PRP sahāru[go-around]V atta[you]IP izuzzu[stand]V emūqu[strength]N gabbu[totality]N Kuna[1]PN ūma[today]AV annûri[now]AV ina[in]PRP muhhu[skull]N Šarru-emuranni[1]PN šapāru[send]V ṣābu[people]N šarru[king]N ša[of]DET Dur-Ladini[1]GN ša[of]DET Dur-Balihaya[1]GN ša[of]DET Larak[1]GN adi[until]PRP Bit-Amukanni[1]GN gabbu[totality]N dekû[raise]V ana[to]PRP annîša[here]AV wabālu[bring]V kīma[like]PRP ana[to]PRP annîša[here]AV qerēbu[approach]V Šarru-emuranni[1]PN ana[to]PRP annîša[here]AV sahāru[go-around]V u[and]CNJ attunu[you-(pl.)]IP adi[until]PRP ṣābu[people]N šarru[king]N annû[this]DP gabbu[totality]N v[išti]with ahāmiš[one-another]PRP karāru[put-(down)]V namāšu[set-(o.s.)-in-motion]V ana[to]PRP kapru[village]N tibnu[straw]N adi[until]PRP ina[in]PRP pānu[front]N ṣābu[people]N kapru[village]N šunu[they]IP battubattu[all-round]PRP ša[of]DET birtu[fort]N harīṣu[(city)-ditch]N ramû[slacken]V ina[in]PRP battu[side]N annû[this]DP ša[of]DET harīṣu[(city)-ditch]N huṣṣu[reed-hut]N haṣāṣu[erect-(reed-hut)]V ina[in]PRP libbu[interior]N ašābu[sit-(down)]V u[and]CNJ harīṣu[(city)-ditch]N šanû[(an)other]AJ ina[in]PRP battu[side]N annû[this]DP harāṣu[break-off]V šunu[they]IP ina[in]PRP birti[between]PRP harīṣu[(city)-ditch]N ašābu[sit-(down)]V u[and]CNJ kapru[village]N annû[this]DP šumma[if]MOD lā[not]MOD šumruṣu[very-painful]AJ marāṣu[be(come)-ill]V šumma[if]MOD lā[not]MOD mahru[received]AJ ša[of]DET šakānu[put]V dūru[(city)-wall]N qurbu[near]AJ atta[you]IP wadû[know]V kī[like]PRP ardu[slave]N ša[of]DET mātu[land]N annû[this]DP šūtu[he]IP lā[not]MOD šâṭu[despise]V ša[of]DET awīlu[man]N annaka[here]AV u[and]CNJ ūmu[day]N karāku[roll-up]V
01,01,01.01,Royal Letters,SAA 01 019,Sargon,Dealing With the Puqudu (ABL 1328),annîša[here]AV Puqudu[1]EN u[and]CNJ v[ištu]from pānu[front]N ūma[today]AV ina[in]PRP ina[in]PRP pānu[front]N šū[he]IP ūma[today]AV annûri[now]AV šapāru[send]V ūmu[day]N ša[that]REL egertu[inscribed-tablet]N annû[this]DP amāru[see]V dibbu[words]N annû[this]DP ina[in]PRP pû[mouth]N ṭēmu[(fore)thought]N namāšu[set-(o.s.)-in-motion]V alāku[go]V mā[saying]PRP awātu[word]N šarru[king]N mahāru[face]V šakānu[put]V mā[saying]PRP ša[that]REL habātu[rob]V mā[saying]PRP ūma[today]AV šumma[if]MOD epšu[made]AJ u[and]CNJ šumma[if]MOD ardu[slave]N mā[saying]PRP atā[why?]QP anāku[I]IP mā[saying]PRP atta[you]IP epēšu[do]V annûri[now]AV ša[that]REL ana[to]PRP māru[son]N šipru[sending]N ṭēmu[(fore)thought]N ina[in]PRP libbu[interior]N šinīšu[twice]AV šalāšī-[three-times]AV ša[that]REL
01,01,01.01,Royal Letters,SAA 01 020,Sargon,Cattle for Troops (CT 53 636),alpu[ox]N immeru[sheep]N ina[in]PRP idu[arm]N ina[in]PRP libbu[interior]N kamsu[squatting]AJ ina[in]PRP libbu[interior]N nagû[region]N mā[saying]PRP lū[may]MOD libbu[interior]N ana[to]PRP wabālu[bring]V emūqu[strength]N lū[may]MOD ammar[as-much-as]REL ūmu[day]N emūqu[strength]N annû[this]DP ša[that]REL ina[in]PRP idu[arm]N alpu[ox]N immeru[sheep]N u[and]CNJ lū[may]MOD karāku[roll-up]V lū[may]MOD našû[lifted]AJ
01,01,01.01,Royal Letters,SAA 01 021,Sargon,The Widows of Fallen Soldiers (CT 53 128),šâlu[ask]V uṣṣuṣu[interrogate]V ṣābu[people]N ša[that]REL dīku[killed]AJ māru[son]N mārtu[daughter]N šaṭāru[write]V wabālu[bring]V issurri[perhaps]AV bašû[exist]V awīlu[man]N ša[that]REL almattu[widow]N ana[to]PRP amtu[maid]N kabāsu[tread]V hadi[either]CNJ māru[son]N lū[may]MOD mārtu[daughter]N ana[to]PRP urdānūtu[servitude]N kabāsu[tread]V šâlu[ask]V uṣṣuṣu[interrogate]V aṣû[go-out]V issurri[perhaps]AV bašû[exist]V māru[son]N ša[that]REL ana[to]PRP ṣābu[people]N šarrūtu[kingship]N ina[in]PRP kūm[instead-of]PRP abu[father]N alāku[go]V annû[this]DP udī-[alone]AV lā[not]MOD šaṭāru[write]V kittu[truth]N almattu[widow]N gabbu[totality]N šâlu[ask]V uṣṣuṣu[interrogate]V šaṭāru[write]V parāsu[cut-(off)]V ina[in]PRP pānu[front]N wabālu[bring]V ina[in]PRP šiāru[morning]N ina[in]PRP līdiš[day-after-tomorrow]AV kīma[like]PRP ša-rēši[eunuch]N šapāru[send]V lā[not]MOD qabû[say]V mā[saying]PRP ištēn[one]NU almattu[widow]N aṣû[go-out]V kī[like]PRP mâtu[die]V tadānu[give]V
01,01,01.01,Royal Letters,SAA 01 022,Sargon,Summoning the Cavalry (CT 53 136),ana[to]PRP ana[to]PRP ana[to]PRP ana[to]PRP awātu[word]N šarru[king]N ša[of]DET šaknu[appointee]N adi[until]PRP sisû[horse]N ša[of]DET perru[corps]N pēthallu[riding-horse]N karāku[roll-up]V arhiš[quickly]AV mannu[who?]QP ša[that]REL namarkû[be(come)-late]V ana[to]PRP zaqīpu[stake]N qabaltu[middle]N bītu[house]N šakānu[put]V ša[that]REL ana[to]PRP ša[of]DET ālu[city]N nakāru[be(come)-different]V ana[to]PRP šâšu[him]IP ana[to]PRP zaqīpu[stake]N qabaltu[middle]N bītu[house]N šakānu[put]V māru[son]N mārtu[daughter]N ina[in]PRP pû[mouth]N ṭabāhu[slaughter]V lā[not]MOD kalû[hold-(back)]V dullu[trouble]N ramû[slacken]V etēqu[proceed]V alāku[go]V
01,01,01.01,Royal Letters,SAA 01 023,Sargon,Catching Runaway Servants (CT 53 185),mītu[dead]AJ ša[of]DET Sikris[1]GN halāqu[be(come)-lost]V ina[in]PRP pānu[front]N Balṭi-iqbi[1]PN kamsu[squatting]AJ birti[between]PRP īnu[eye]N ša[of]DET Balṭi-iqbi[1]PN madādu[measure-(out)]V arhiš[quickly]AV aṣû[go-out]V ana[to]PRP māru[son]N tadānu[give]V etēqu[proceed]V alāku[go]V
01,01,01.01,Royal Letters,SAA 01 024,Sargon,Summoning Holders of Government Property (CT 53 245),bēlu[lord]N iškāru[work-assignment]N mā[saying]PRP arhiš[quickly]AV elû[go-up]V ina[in]PRP dāt[behind]PRP Zabbua[1]PN erēbu[enter]V ana[to]PRP arhiš[quickly]AV u[and]CNJ immeru[sheep]N šakālu[(meaning-unknown)]V elû[go-up]V birti[between]PRP īnu[eye]N ša[of]DET hazannu[mayor]N ša-muhhi-āli[town-overseer]N madādu[measure-(out)]V bēlu[lord]N iškāru[work-assignment]N aṣû[go-out]V ina[in]PRP dāt[behind]PRP mā[saying]PRP alāku[go]V erēbu[enter]V pānu[front]N etēqu[proceed]V alāku[go]V alāku[go]V ina[in]PRP muhhu[skull]N
01,01,01.01,Royal Letters,SAA 01 025,Sargon to 100 brick-masons,Brick Masons and the Bull Colossi of Dur-Šarruken (ABL 1423+),awātu[word]N šarru[king]N ana[to]PRP meʾatu[(one)-hundred]NU urāsu[(a-foreman)]N annûri[now]AV dullu[trouble]N ina[in]PRP Dur-Šarruken[1]GN gamāru[complete]V aladlammû[human-headed-bull-colossus]N ina[in]PRP muhhu[skull]N kī[like]PRP ša[that]REL attunu[you-(pl.)]IP annû[this]DP zakkû[(official)-freed]N šarru[king]N alāku[go]V ana[to]PRP maṣṣartu[observation]N ša[of]DET izuzzu[stand]V u[and]CNJ rēhtu[remainder]N kallû[express-messenger]N ēpišu[doer]N dullu[trouble]N ina[in]PRP pānu[front]N alāku[go]V ina[in]PRP muhhu[skull]N mā[saying]PRP ana[to]PRP rēhtu[remainder]N epēšu[do]V namarkû[late]AJ zakkû[(official)-freed]N ṣabātu[seize]V šumma[if]MOD lā[not]MOD
01,01,01.01,Royal Letters,SAA 01 027,Sargon,Give Straw or Die! (K 19673),lū[may]MOD qurbu[near]AJ lū[may]MOD attunu[you-(pl.)]IP mâtu[die]V ūma[today]AV annûri[now]AV šapāru[send]V adi[until]PRP annaka[here]AV anāku[I]IP arhiš[quickly]AV maqarratu[bale-(of-straw)]N ša[of]DET tibnu[straw]N ina[in]PRP qātu[hand]N
01,02,01.02,"Letters from Sin-ahhe-riba, the Crown Prince",SAA 01 029,Sennacherib,The King of Urarṭu on the Offensive (ABL 0198+),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Sin-ahhe-eriba[Sennacherib]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N šulmu[completeness]N ana[to]PRP mātu[land]N Aššur[1]DN šulmu[completeness]N ana[to]PRP ēkurru[temple]N šulmu[completeness]N ana[to]PRP birtu[fort]N ša[of]DET šarru[king]N gabbu[totality]N libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N adanniš[very-much]AV lū[may]MOD ṭābu[good]AJ dullu[trouble]N ša[of]DET birtu[fort]N ina[in]PRP Kumme[1]GN epēšu[do]V dullu[trouble]N ina[in]PRP pānu[front]N alāku[go]V māru[son]N šipru[sending]N ša[of]DET Ariye[1]PN ina[in]PRP pānu[front]N alāku[go]V mā[saying]PRP Ukkaya[Ukkean]EN ina[in]PRP muhhu[skull]N šarru[king]N Urarṭaya[Urarṭian]EN šapāru[send]V mā[saying]PRP pīhātu[responsibility]N ša[of]DET šarru[king]N mātu[land]N Aššur[1]DN birtu[fort]N ina[in]PRP Kumme[1]GN raṣāpu[build]V mā[saying]PRP šarru[king]N Urarṭaya[Urarṭian]EN ana[to]PRP pīhātu[responsibility]N ṭēmu[(fore)thought]N šakānu[put]V mā[saying]PRP emūqu[strength]N ina[in]PRP qātu[hand]N ṣabātu[seize]V mā[saying]PRP alāku[go]V pīhātu[responsibility]N ša[of]DET šarru[king]N mātu[land]N Aššur[1]DN ištu[from]PRP Kummaya[Kummean]EN balṭu[living]AJ ina[in]PRP qātu[hand]N ṣabātu[seize]V ina[in]PRP muhhu[skull]N našû[lift]V alāku[go]V mā[saying]PRP udīni[up-till-now]AV batiqtu[denunciation]N lā[not]MOD harāṣu[break-off]V mā[saying]PRP kīma[like]PRP šemû[hear]V ša[of]DET kallû[express-messenger]N ina[in]PRP muhhu[skull]N māru[son]N šarru[king]N šapāru[send]V mā[saying]PRP emūqu[strength]N arhiš[quickly]AV wabālu[bring]V annû[this]DP ṭēmu[(fore)thought]N ša[of]DET Ariye[1]PN ūmu[day]N ša[of]DET Elulu[Elul]MN egertu[inscribed-tablet]N ša[of]DET Aššur-reṣuwa[1]PN ina[in]PRP muhhu[skull]N alāku[go]V mā[saying]PRP šarru[king]N Urarṭaya[Urarṭian]EN mā[saying]PRP bīt[where]SBJ Zikirtaya[Zikirtean]EN wabālu[bring]V mā[saying]PRP memēni[somebody]XP lā[not]MOD našû[lift]V mā[saying]PRP rīqūtu[emptiness]N sahāru[go-around]V mā[saying]PRP ina[in]PRP libbu[interior]N Waisi[1]GN adi[until]PRP emūqu[strength]N alāku[go]V erēbu[enter]V mā[saying]PRP emūqu[strength]N ina[in]PRP libbu[interior]N Waisi[1]GN ramû[slacken]V mā[saying]PRP šūtu[he]IP emūqu[strength]N īṣu[few]AJ išti[with]PRP našû[lift]V mā[saying]PRP ina[in]PRP libbu[interior]N tahūmu[boundary]N ša[of]DET Manna[Mannea]GN alāku[go]V erēbu[enter]V mā[saying]PRP ina[in]PRP muhhu[skull]N ša[that]REL erēbu[enter]V udīni[up-till-now]AV lā[not]MOD šemû[hear]V mā[saying]PRP kīma[like]PRP šemû[hear]V šapāru[send]V mā[saying]PRP pīhātu[responsibility]N ša[that]REL ina[in]PRP pūtu[forehead]N ina[in]PRP libbu[interior]N Waisi[1]GN šūtu[he]IP mā[saying]PRP šemû[hear]V mā[saying]PRP ina[in]PRP dāt[behind]PRP aṣû[go-out]V alāku[go]V mā[saying]PRP aṣû[go-out]V v[ištu]from libbu[interior]N Waisi[1]GN memēni[somebody]XP lā[not]MOD amāru[see]V hūlu[way]N ša[that]REL ina[in]PRP muhhu[skull]N ṭiābu[be(come)-good]V titūru[bridge]N kabāsu[tread]V mā[saying]PRP kīma[like]PRP šemû[hear]V mīnu[what?]QP ša[that]REL šīti[she]IP šumma[if]MOD išti[with]PRP emūqu[strength]N alāku[go]V šumma[if]MOD zakû[pure]AJ šūtu[he]IP alāku[go]V mā[saying]PRP arhiš[quickly]AV ina[in]PRP muhhu[skull]N māru[son]N šarru[king]N šapāru[send]V annû[this]DP ṭēmu[(fore)thought]N ša[of]DET Aššur-reṣuwa[1]PN Arzabiaya[Arzabian]EN šapāru[send]V mā[saying]PRP Ukkaya[Ukkean]EN ištu[from]PRP pānu[front]N petû[open]V mā[saying]PRP atā[why?]QP dâku[kill]V attunu[you-(pl.)]IP qālu[silent]AJ ša-qurbūti[close-follower]N ina[in]PRP muhhu[skull]N Ukkaya[Ukkean]EN šapāru[send]V muk[saying]PRP v[išti]with Arzabiaya[Arzabian]EN lā[not]MOD dabābu[speak]V adi[until]PRP bītu[house]N šarru[king]N alāku[go]V birti[between]PRP parāsu[cut-(off)]V māru[son]N šipru[sending]N ša[of]DET Manna[Mannea]GN ina[in]PRP muhhu[skull]N alāku[go]V sisû[horse]N nāmurtu[audience-gift]N ina[in]PRP muhhu[skull]N našû[lifted]AJ šulmu[completeness]N ša[of]DET Manna[Mannea]GN qabû[say]V labāšu[clothe-o.s.]V šawiru[ring]N ṣarpu[silver]N šakānu[put]V maddattu[payment]N ša[of]DET Asdudaya[Ashdodite]EN ana[to]PRP Kalhu[1]GN našû[lifted]AJ mahāru[face]V kanāku[seal]V ina[in]PRP ēkallu[palace]N nāmurtu[audience-gift]N šakānu[put]V ūmu[day]N ša[of]DET Elulu[Elul]MN egertu[inscribed-tablet]N ina[in]PRP muhhu[skull]N šarru[king]N bēlu[lord]N wabālu[bring]V
01,02,01.02,"Letters from Sin-ahhe-riba, the Crown Prince",SAA 01 030,Sennacherib,The King Of Urarṭu Defeated by the Cimmerians (ABL 1079),mā[saying]PRP rabû[big-one]N bītu[house]N ina[in]PRP bītu[house]N paqādu[entrust]V annû[this]DP ṭēmu[(fore)thought]N ša[of]DET Aššur-reṣuwa[1]PN Šulmu-beli[1]PN šanû[second]NU ša[of]DET nāgiru[herald]N ēkallu[palace]N ina[in]PRP pānu[front]N alāku[go]V mā[saying]PRP Urzana[1]PN šapāru[send]V mā[saying]PRP šarru[king]N Urarṭaya[Urarṭian]EN ina[in]PRP Gimir[Cimmeria]GN bīt[where]SBJ alāku[go]V mā[saying]PRP emūqu[strength]N dīku[killed]AJ mā[saying]PRP pīhātu[responsibility]N ša[of]DET Waisi[1]GN dīku[killed]AJ mā[saying]PRP udīni[up-till-now]AV batiqtu[denunciation]N lā[not]MOD harāṣu[break-off]V mā[saying]PRP kīma[like]PRP harāṣu[break-off]V mīnu[what?]QP ša[that]REL ṭēmu[(fore)thought]N šapāru[send]V u[and]CNJ mā[saying]PRP ša-pēthalli[rider]N ša[that]REL qātu[hand]N Šarru-lu-dari[1]PN ina[in]PRP Urarṭu[1]GN halqu[lost]AJ alāku[go]V dayyālu[scout]N ša[of]DET bītu[house]N nāgiru[herald]N ēkallu[palace]N mā[saying]PRP ša[that]REL ina[in]PRP tahūmu[boundary]N ša[of]DET Hubuškia[1]GN ṣabātu[seize]V Birate[1]GN
